Date (dd/mm/yy),Generated (kWh),Efficiency (kWh/kW),Exported (kWh),Peak Power (kW),Peak Time (hh:mm:am/pm),Weather Conditions (category)
17/02/16,108.191,4.48,,,,Partly Cloudy
16/02/16,112.476,4.657,,,,Partly Cloudy
15/02/16,110.811,4.588,,,,Partly Cloudy
14/02/16,113.168,4.686,,,,Partly Cloudy
13/02/16,113.067,4.682,,,,Partly Cloudy
12/02/16,112.21,4.646,,,,Partly Cloudy
11/02/16,112.295,4.65,,,,Partly Cloudy
10/02/16,108.054,4.474,,,,Partly Cloudy
09/02/16,111.797,4.629,,,,Partly Cloudy
08/02/16,109.993,4.555,,,,Partly Cloudy
07/02/16,114.351,4.735,,,,Partly Cloudy
06/02/16,111.003,4.596,,,,Partly Cloudy
05/02/16,113.123,4.684,,,,Partly Cloudy
04/02/16,112.755,4.669,,,,Partly Cloudy
03/02/16,111.268,4.607,,,,Partly Cloudy
02/02/16,112.682,4.666,,,,Partly Cloudy
01/02/16,101.533,4.204,,,,Partly Cloudy
31/01/16,16.112,0.667,,,,Showers
30/01/16,66.153,2.739,,,,Mostly Cloudy
29/01/16,102.611,4.249,,,,Partly Cloudy
28/01/16,106.545,4.412,,,,Partly Cloudy
27/01/16,71.46,2.959,,,,Mostly Cloudy
26/01/16,108.446,4.491,,,,Partly Cloudy
25/01/16,105.556,4.371,,,,Partly Cloudy
24/01/16,104.603,4.331,,,,Partly Cloudy
23/01/16,61.633,2.552,,,,Mostly Cloudy
22/01/16,75.858,3.141,,,,Mostly Cloudy
21/01/16,94.757,3.924,,,,Mostly Cloudy
20/01/16,100.944,4.18,,,,Partly Cloudy
19/01/16,77.967,3.228,,,,Mostly Cloudy
18/01/16,64.806,2.683,,,,Mostly Cloudy
17/01/16,96.683,4.003,,,,Partly Cloudy
16/01/16,83.632,3.463,,,,Mostly Cloudy
15/01/16,17.628,0.73,,,,Showers
14/01/16,99.37,4.115,,,,Partly Cloudy
13/01/16,75.626,3.132,,,,Mostly Cloudy
12/01/16,103.762,4.297,,,,Partly Cloudy
11/01/16,74.911,3.102,,,,Mostly Cloudy
10/01/16,39.432,1.633,,,,Cloudy
09/01/16,79.504,3.292,,,,Mostly Cloudy
08/01/16,105.334,4.362,,,,Partly Cloudy
07/01/16,40.595,1.681,,,,Cloudy
06/01/16,29.5,1.222,,,,Cloudy
05/01/16,9.566,0.396,,,,Showers
04/01/16,42.845,1.774,,,,Cloudy
03/01/16,66.996,2.774,,,,Mostly Cloudy
02/01/16,86.043,3.563,,,,Mostly Cloudy
01/01/16,100.082,4.144,,,,Partly Cloudy
31/12/15,100.139,4.147,,,,Partly Cloudy
30/12/15,100.238,4.151,,,,Partly Cloudy
29/12/15,99.666,4.127,,,,Partly Cloudy
28/12/15,63.979,2.649,,,,Mostly Cloudy
27/12/15,97.524,4.038,,,,Partly Cloudy
26/12/15,104.926,4.345,,,,Partly Cloudy
25/12/15,101.508,4.203,,,,Partly Cloudy
24/12/15,71.831,2.974,,,,Mostly Cloudy
23/12/15,40.958,1.696,,,,Cloudy
22/12/15,14.612,0.605,,,,Showers
21/12/15,92.739,3.84,,,,Mostly Cloudy
20/12/15,80.286,3.324,,,,Mostly Cloudy
19/12/15,77.712,3.218,,,,Mostly Cloudy
18/12/15,96.908,4.013,,,,Partly Cloudy
17/12/15,97.325,4.03,,,,Partly Cloudy
16/12/15,98.379,4.074,,,,Partly Cloudy
15/12/15,100.838,4.175,,,,Partly Cloudy
14/12/15,82.806,3.429,,,,Mostly Cloudy
13/12/15,96.175,3.982,,,,Mostly Cloudy
12/12/15,100.074,4.144,,,,Partly Cloudy
11/12/15,40.327,1.67,,,,Cloudy
10/12/15,88.246,3.654,,,,Mostly Cloudy
09/12/15,83.41,3.454,,,,Mostly Cloudy
08/12/15,95.365,3.949,,,,Mostly Cloudy
07/12/15,94.172,3.899,,,,Mostly Cloudy
06/12/15,86.915,3.599,,,,Mostly Cloudy
05/12/15,99.52,4.121,,,,Partly Cloudy
04/12/15,77.071,3.191,,,,Mostly Cloudy
03/12/15,88.518,3.665,,,,Mostly Cloudy
02/12/15,99.921,4.138,,,,Partly Cloudy
01/12/15,100.455,4.16,,,,Partly Cloudy
30/11/15,74.976,3.105,,,,Mostly Cloudy
29/11/15,83.736,3.467,,,,Mostly Cloudy
28/11/15,82.548,3.418,,,,Mostly Cloudy
27/11/15,51.657,2.139,,,,Cloudy
26/11/15,52.566,2.177,,,,Cloudy
25/11/15,75.02,3.106,,,,Mostly Cloudy
24/11/15,83.019,3.438,,,,Mostly Cloudy
23/11/15,85.275,3.531,,,,Mostly Cloudy
22/11/15,85.847,3.555,,,,Mostly Cloudy
21/11/15,86.565,3.584,,,,Mostly Cloudy
20/11/15,87.064,3.605,,,,Mostly Cloudy
19/11/15,90.657,3.754,,,,Mostly Cloudy
18/11/15,92.545,3.832,,,,Mostly Cloudy
17/11/15,95.514,3.955,,,,Mostly Cloudy
16/11/15,100.328,4.154,,,,Partly Cloudy
15/11/15,52.344,2.167,,,,Cloudy
14/11/15,98.797,4.091,,,,Partly Cloudy
13/11/15,100.609,4.166,,,,Partly Cloudy
12/11/15,104.073,4.309,,,,Partly Cloudy
11/11/15,105.04,4.349,,,,Partly Cloudy
10/11/15,97.072,4.02,,,,Partly Cloudy
09/11/15,74.922,3.102,,,,Mostly Cloudy
08/11/15,104.845,4.341,,,,Partly Cloudy
07/11/15,106.777,4.421,,,,Partly Cloudy
06/11/15,108.13,4.477,,,,Partly Cloudy
05/11/15,109.966,4.553,,,,Partly Cloudy
04/11/15,69.979,2.898,,,,Mostly Cloudy
03/11/15,84.543,3.501,,,,Mostly Cloudy
02/11/15,100.296,4.153,,,,Partly Cloudy
01/11/15,107.662,4.458,,,,Partly Cloudy
31/10/15,109.0,4.513,,,,Partly Cloudy
30/10/15,112.246,4.648,,,,Partly Cloudy
29/10/15,104.743,4.337,,,,Partly Cloudy
28/10/15,55.352,2.292,,,,Cloudy
27/10/15,85.612,3.545,,,,Mostly Cloudy
26/10/15,112.171,4.645,,,,Partly Cloudy
25/10/15,59.526,2.465,,,,Cloudy
24/10/15,109.311,4.526,,,,Partly Cloudy
23/10/15,105.322,4.361,,,,Partly Cloudy
22/10/15,114.099,4.725,,,,Partly Cloudy
21/10/15,114.319,4.734,,,,Partly Cloudy
20/10/15,107.705,4.46,,,,Partly Cloudy
19/10/15,66.093,2.737,,,,Mostly Cloudy
18/10/15,51.171,2.119,,,,Cloudy
17/10/15,79.823,3.305,,,,Mostly Cloudy
16/10/15,35.765,1.481,,,,Cloudy
15/10/15,85.771,3.552,,,,Mostly Cloudy
14/10/15,112.074,4.641,,,,Partly Cloudy
13/10/15,117.184,4.852,,,,Partly Cloudy
12/10/15,51.87,2.148,,,,Cloudy
11/10/15,113.359,4.694,,,,Partly Cloudy
10/10/15,118.682,4.914,,,,Partly Cloudy
09/10/15,123.371,5.109,,,,Fine
08/10/15,124.854,5.17,,,,Fine
07/10/15,128.285,5.312,,,,Fine
06/10/15,121.105,5.015,,,,Fine
05/10/15,44.664,1.849,,,,Cloudy
04/10/15,47.116,1.951,,,,Cloudy
03/10/15,126.024,5.218,,,,Fine
02/10/15,129.422,5.359,,,,Fine
01/10/15,122.283,5.063,,,,Fine
30/09/15,124.387,5.151,,,,Not Sure
29/09/15,126.533,5.239,,,,Not Sure
28/09/15,121.879,5.047,,,,Not Sure
27/09/15,123.193,5.101,,,,Not Sure
26/09/15,122.256,5.062,,,,Not Sure
25/09/15,121.326,5.024,,,,Not Sure
24/09/15,121.865,5.046,,,,Not Sure
23/09/15,125.56,5.199,,,,Not Sure
22/09/15,119.327,4.941,,,,Not Sure
21/09/15,53.265,2.206,,,,Not Sure
20/09/15,122.166,5.059,,,,Not Sure
19/09/15,127.243,5.269,,,,Not Sure
18/09/15,131.963,5.464,,,,Not Sure
17/09/15,128.998,5.342,,,,Not Sure
16/09/15,113.736,4.71,,,,Not Sure
15/09/15,38.826,1.608,,,,Not Sure
14/09/15,73.744,3.054,,,,Not Sure
13/09/15,124.921,5.173,,,,Not Sure
12/09/15,87.277,3.614,,,,Not Sure
11/09/15,102.917,4.262,,,,Not Sure
10/09/15,60.673,2.512,,,,Not Sure
09/09/15,94.805,3.926,,,,Not Sure
08/09/15,113.874,4.715,,,,Not Sure
07/09/15,122.875,5.088,,,,Not Sure
06/09/15,125.441,5.194,,,,Not Sure
05/09/15,134.243,5.559,,,,Not Sure
04/09/15,133.471,5.527,,,,Not Sure
03/09/15,134.055,5.551,,,,Not Sure
02/09/15,135.981,5.631,,,,Not Sure
01/09/15,109.316,4.527,,,,Not Sure
31/08/15,132.283,5.478,,,,Not Sure
30/08/15,132.145,5.472,,,,Not Sure
29/08/15,131.572,5.448,,,,Not Sure
28/08/15,130.306,5.396,,,,Not Sure
27/08/15,130.927,5.421,,,,Not Sure
26/08/15,132.058,5.468,,,,Not Sure
25/08/15,39.103,1.619,,,,Not Sure
24/08/15,135.983,5.631,,,,Not Sure
23/08/15,126.81,5.251,,,,Not Sure
22/08/15,137.852,5.708,,,,Not Sure
21/08/15,137.172,5.68,,,,Not Sure
20/08/15,136.681,5.66,,,,Not Sure
19/08/15,139.549,5.778,,,,Not Sure
18/08/15,133.56,5.53,,,,Not Sure
17/08/15,136.834,5.666,,,,Not Sure
16/08/15,135.39,5.606,,,,Not Sure
15/08/15,136.199,5.64,,,,Not Sure
14/08/15,137.402,5.69,,,,Not Sure
13/08/15,133.668,5.535,,,,Not Sure
12/08/15,141.561,5.862,,,,Not Sure
11/08/15,136.502,5.652,,,,Not Sure
10/08/15,133.356,5.522,,,,Not Sure
09/08/15,120.22,4.978,,,,Not Sure
08/08/15,149.819,6.204,,,,Not Sure
07/08/15,144.265,5.974,,,,Not Sure
06/08/15,117.178,4.852,,,,Not Sure
05/08/15,145.377,6.02,,,,Not Sure
04/08/15,145.95,6.043,,,,Not Sure
03/08/15,143.095,5.925,,,,Not Sure
02/08/15,145.866,6.04,,,,Not Sure
01/08/15,127.493,5.279,,,,Not Sure
31/07/15,134.364,5.564,,,,Not Sure
30/07/15,138.637,5.741,,,,Not Sure
29/07/15,139.014,5.756,,,,Not Sure
28/07/15,151.135,6.258,,,,Not Sure
27/07/15,152.316,6.307,,,,Not Sure
26/07/15,152.543,6.316,,,,Not Sure
25/07/15,149.419,6.187,,,,Not Sure
24/07/15,152.186,6.302,,,,Not Sure
23/07/15,150.53,6.233,,,,Not Sure
22/07/15,141.235,5.848,,,,Not Sure
21/07/15,91.062,3.771,,,,Not Sure
20/07/15,127.973,5.299,,,,Not Sure
19/07/15,84.025,3.479,,,,Not Sure
18/07/15,26.864,1.112,,,,Not Sure
17/07/15,146.293,6.058,,,,Not Sure
16/07/15,150.39,6.227,,,,Not Sure
15/07/15,151.177,6.26,,,,Not Sure
14/07/15,152.549,6.317,,,,Not Sure
13/07/15,152.935,6.333,,,,Not Sure
12/07/15,153.64,6.362,,,,Not Sure
11/07/15,144.964,6.003,,,,Not Sure
10/07/15,127.011,5.259,,,,Not Sure
09/07/15,132.278,5.477,,,,Not Sure
08/07/15,145.675,6.032,,,,Not Sure
07/07/15,121.839,5.045,,,,Not Sure
06/07/15,123.546,5.116,,,,Not Sure
05/07/15,123.322,5.107,,,,Not Sure
04/07/15,138.654,5.741,,,,Not Sure
03/07/15,135.307,5.603,,,,Not Sure
02/07/15,120.973,5.009,,,,Not Sure
01/07/15,76.156,3.153,,,,Not Sure
30/06/15,85.51,3.541,,,,Not Sure
29/06/15,84.592,3.503,,,,Not Sure
28/06/15,86.577,3.585,,,,Not Sure
27/06/15,57.512,2.381,,,,Not Sure
26/06/15,110.962,4.595,,,,Not Sure
25/06/15,145.679,6.032,,,,Not Sure
24/06/15,148.253,6.139,,,,Not Sure
23/06/15,146.636,6.072,,,,Not Sure
22/06/15,145.688,6.033,,,,Not Sure
21/06/15,146.419,6.063,,,,Not Sure
20/06/15,149.474,6.189,,,,Not Sure
19/06/15,150.916,6.249,,,,Not Sure
18/06/15,149.289,6.182,,,,Not Sure
17/06/15,148.807,6.162,,,,Not Sure
16/06/15,152.113,6.299,,,,Not Sure
15/06/15,150.625,6.237,,,,Not Sure
14/06/15,144.691,5.991,,,,Not Sure
13/06/15,105.748,4.379,,,,Not Sure
12/06/15,89.006,3.686,,,,Not Sure
11/06/15,105.048,4.35,,,,Not Sure
10/06/15,130.354,5.398,,,,Not Sure
09/06/15,66.108,2.737,,,,Not Sure
08/06/15,147.563,6.11,,,,Not Sure
07/06/15,152.835,6.329,,,,Not Sure
06/06/15,154.602,6.402,,,,Not Sure
05/06/15,151.106,6.257,,,,Not Sure
04/06/15,134.693,5.577,,,,Not Sure
03/06/15,152.793,6.327,,,,Not Sure
02/06/15,158.178,6.55,,,,Not Sure
01/06/15,154.995,6.418,,,,Not Sure
31/05/15,140.75,5.828,,,,Not Sure
30/05/15,147.269,6.098,,,,Not Sure
29/05/15,145.582,6.028,,,,Not Sure
28/05/15,125.954,5.215,,,,Not Sure
27/05/15,115.981,4.803,,,,Not Sure
26/05/15,79.961,3.311,,,,Not Sure
25/05/15,54.409,2.253,,,,Not Sure
24/05/15,77.191,3.196,,,,Not Sure
23/05/15,61.93,2.564,,,,Not Sure
22/05/15,96.76,4.007,,,,Not Sure
21/05/15,89.943,3.724,,,,Not Sure
20/05/15,145.792,6.037,,,,Not Sure
19/05/15,145.542,6.027,,,,Not Sure
18/05/15,120.46,4.988,,,,Not Sure
17/05/15,153.734,6.366,,,,Not Sure
16/05/15,106.138,4.395,,,,Not Sure
15/05/15,71.528,2.962,,,,Not Sure
14/05/15,83.737,3.467,,,,Not Sure
13/05/15,139.71,5.785,,,,Not Sure
12/05/15,152.933,6.333,,,,Not Sure
11/05/15,140.122,5.802,,,,Not Sure
10/05/15,155.229,6.428,,,,Not Sure
09/05/15,78.566,3.253,,,,Not Sure
08/05/15,45.412,1.88,,,,Not Sure
07/05/15,92.775,3.842,,,,Not Sure
06/05/15,60.712,2.514,,,,Not Sure
05/05/15,112.994,4.679,,,,Not Sure
04/05/15,117.734,4.875,,,,Not Sure
03/05/15,141.642,5.865,,,,Not Sure
02/05/15,149.607,6.195,,,,Not Sure
01/05/15,141.8,5.872,,,,Not Sure
30/04/15,146.282,6.057,,,,Fine
29/04/15,145.389,6.02,,,,Fine
28/04/15,147.1,6.091,,,,Fine
27/04/15,150.213,6.22,,,,Fine
26/04/15,137.251,5.683,,,,Fine
25/04/15,61.464,2.545,,,,Mostly Cloudy
24/04/15,35.3,1.462,,,,Cloudy
23/04/15,44.48,1.842,,,,Cloudy
22/04/15,69.963,2.897,,,,Mostly Cloudy
21/04/15,98.275,4.069,,,,Partly Cloudy
20/04/15,139.812,5.789,,,,Fine
19/04/15,140.637,5.823,,,,Fine
18/04/15,142.327,5.893,,,,Fine
17/04/15,142.993,5.921,,,,Fine
16/04/15,143.654,5.948,,,,Fine
15/04/15,139.651,5.783,,,,Fine
14/04/15,139.583,5.78,,,,Fine
13/04/15,140.038,5.799,,,,Fine
12/04/15,139.08,5.759,,,,Fine
11/04/15,139.903,5.793,,,,Fine
10/04/15,137.055,5.675,,,,Fine
09/04/15,142.504,5.901,,,,Fine
08/04/15,143.718,5.951,,,,Fine
07/04/15,131.505,5.445,,,,Fine
06/04/15,130.76,5.414,,,,Fine
05/04/15,142.036,5.881,,,,Fine
04/04/15,124.689,5.163,,,,Fine
03/04/15,134.482,5.569,,,,Fine
02/04/15,133.401,5.524,,,,Fine
01/04/15,133.474,5.527,,,,Fine
31/03/15,131.055,5.427,,,,Fine
30/03/15,138.159,5.721,,,,Fine
29/03/15,128.102,5.304,,,,Fine
28/03/15,136.933,5.67,,,,Fine
27/03/15,133.998,5.549,,,,Fine
26/03/15,134.529,5.571,,,,Fine
25/03/15,132.961,5.506,,,,Fine
24/03/15,136.096,5.635,,,,Fine
23/03/15,136.094,5.635,,,,Fine
22/03/15,124.771,5.167,,,,Fine
21/03/15,133.057,5.51,,,,Fine
20/03/15,132.164,5.473,,,,Fine
19/03/15,106.598,4.414,,,,Partly Cloudy
18/03/15,105.994,4.389,,,,Partly Cloudy
17/03/15,113.678,4.707,,,,Partly Cloudy
16/03/15,121.803,5.044,,,,Fine
15/03/15,119.02,4.928,,,,Partly Cloudy
14/03/15,129.795,5.375,,,,Fine
13/03/15,131.911,5.462,,,,Fine
12/03/15,130.507,5.404,,,,Fine
11/03/15,73.293,3.035,,,,Mostly Cloudy
10/03/15,120.262,4.98,,,,Partly Cloudy
09/03/15,128.43,5.318,,,,Fine
08/03/15,132.066,5.469,,,,Fine
07/03/15,129.223,5.351,,,,Fine
06/03/15,134.735,5.579,,,,Fine
05/03/15,132.412,5.483,,,,Fine
04/03/15,131.588,5.449,,,,Fine
03/03/15,129.776,5.374,,,,Fine
02/03/15,66.655,2.76,,,,Mostly Cloudy
01/03/15,20.083,0.832,,,,Showers
28/02/15,69.54,2.88,,,,Mostly Cloudy
27/02/15,78.122,3.235,,,,Mostly Cloudy
26/02/15,116.804,4.837,,,,Partly Cloudy
25/02/15,125.777,5.208,,,,Fine
24/02/15,128.009,5.301,,,,Fine
23/02/15,100.939,4.18,,,,Partly Cloudy
22/02/15,41.255,1.708,,,,Cloudy
21/02/15,72.933,3.02,,,,Mostly Cloudy
20/02/15,67.488,2.795,,,,Mostly Cloudy
19/02/15,95.578,3.958,,,,Mostly Cloudy
18/02/15,96.598,4.0,,,,Mostly Cloudy
17/02/15,110.047,4.557,,,,Partly Cloudy
16/02/15,111.684,4.625,,,,Partly Cloudy
15/02/15,111.313,4.609,,,,Partly Cloudy
14/02/15,108.068,4.475,,,,Partly Cloudy
13/02/15,110.35,4.569,,,,Partly Cloudy
12/02/15,0.0,0.0,,,,Partly Cloudy
11/02/15,0.0,0.0,,,,Mostly Cloudy
10/02/15,0.0,0.0,,,,Partly Cloudy
09/02/15,0.0,0.0,,,,Partly Cloudy
08/02/15,0.0,0.0,,,,Partly Cloudy
07/02/15,0.0,0.0,,,,Partly Cloudy
06/02/15,0.0,0.0,,,,Partly Cloudy
05/02/15,0.0,0.0,,,,Partly Cloudy
04/02/15,0.0,0.0,,,,Partly Cloudy
03/02/15,0.0,0.0,,,,Partly Cloudy
02/02/15,0.0,0.0,,,,Partly Cloudy
01/02/15,0.0,0.0,,,,Partly Cloudy
31/01/15,0.0,0.0,,,,Mostly Cloudy
30/01/15,0.0,0.0,,,,Showers
29/01/15,32.649,1.352,,,,Cloudy
28/01/15,70.6,2.923,,,,Mostly Cloudy
27/01/15,106.143,4.395,,,,Partly Cloudy
26/01/15,19.359,0.802,,,,Showers
25/01/15,70.759,2.93,,,,Mostly Cloudy
24/01/15,107.959,4.47,,,,Partly Cloudy
23/01/15,104.409,4.323,,,,Partly Cloudy
22/01/15,94.265,3.903,,,,Mostly Cloudy
21/01/15,96.638,4.002,,,,Partly Cloudy
20/01/15,89.908,3.723,,,,Mostly Cloudy
19/01/15,103.033,4.266,,,,Partly Cloudy
18/01/15,97.56,4.04,,,,Partly Cloudy
17/01/15,104.307,4.319,,,,Partly Cloudy
16/01/15,104.78,4.339,,,,Partly Cloudy
15/01/15,105.237,4.358,,,,Partly Cloudy
14/01/15,104.056,4.309,,,,Partly Cloudy
13/01/15,82.439,3.414,,,,Mostly Cloudy
12/01/15,68.3,2.828,,,,Mostly Cloudy
11/01/15,16.614,0.688,,,,Showers
10/01/15,87.837,3.637,,,,Mostly Cloudy
09/01/15,45.047,1.865,,,,Cloudy
08/01/15,67.603,2.799,,,,Mostly Cloudy
07/01/15,79.076,3.274,,,,Mostly Cloudy
06/01/15,101.768,4.214,,,,Partly Cloudy
05/01/15,101.078,4.185,,,,Partly Cloudy
04/01/15,101.194,4.19,,,,Partly Cloudy
03/01/15,101.255,4.193,,,,Partly Cloudy
02/01/15,102.904,4.261,,,,Partly Cloudy
01/01/15,103.551,4.288,,,,Partly Cloudy
31/12/14,34.25,1.418,,,,Cloudy
30/12/14,26.537,1.099,,,,Cloudy
29/12/14,72.911,3.019,,,,Mostly Cloudy
28/12/14,65.161,2.698,,,,Mostly Cloudy
27/12/14,72.628,3.007,,,,Mostly Cloudy
26/12/14,73.229,3.032,,,,Mostly Cloudy
25/12/14,43.517,1.802,,,,Cloudy
24/12/14,63.333,2.622,,,,Mostly Cloudy
23/12/14,70.041,2.9,,,,Mostly Cloudy
22/12/14,66.872,2.769,,,,Mostly Cloudy
21/12/14,60.282,2.496,,,,Cloudy
20/12/14,55.071,2.28,,,,Cloudy
19/12/14,69.844,2.892,,,,Mostly Cloudy
18/12/14,39.67,1.643,,,,Cloudy
17/12/14,57.889,2.397,,,,Cloudy
16/12/14,18.13,0.751,,,,Showers
15/12/14,52.889,2.19,,,,Cloudy
14/12/14,71.706,2.969,,,,Mostly Cloudy
13/12/14,63.688,2.637,,,,Mostly Cloudy
12/12/14,15.356,0.636,,,,Showers
11/12/14,59.998,2.484,,,,Cloudy
10/12/14,64.057,2.652,,,,Mostly Cloudy
09/12/14,70.836,2.933,,,,Mostly Cloudy
08/12/14,64.923,2.688,,,,Mostly Cloudy
07/12/14,68.695,2.845,,,,Mostly Cloudy
06/12/14,68.787,2.848,,,,Mostly Cloudy
05/12/14,49.568,2.053,,,,Cloudy
04/12/14,56.572,2.343,,,,Cloudy
03/12/14,9.853,0.408,,,,Showers
02/12/14,10.203,0.422,,,,Showers
01/12/14,48.345,2.002,,,,Cloudy
30/11/14,68.57,2.839,,,,Mostly Cloudy
29/11/14,76.682,3.175,,,,Mostly Cloudy
28/11/14,77.126,3.194,,,,Mostly Cloudy
27/11/14,77.901,3.226,,,,Mostly Cloudy
26/11/14,78.06,3.232,,,,Mostly Cloudy
25/11/14,82.274,3.407,,,,Mostly Cloudy
24/11/14,81.777,3.386,,,,Mostly Cloudy
23/11/14,75.372,3.121,,,,Mostly Cloudy
22/11/14,82.809,3.429,,,,Mostly Cloudy
21/11/14,77.402,3.205,,,,Mostly Cloudy
20/11/14,80.298,3.325,,,,Mostly Cloudy
19/11/14,81.656,3.381,,,,Mostly Cloudy
18/11/14,75.487,3.126,,,,Mostly Cloudy
17/11/14,85.689,3.548,,,,Mostly Cloudy
16/11/14,85.074,3.523,,,,Mostly Cloudy
15/11/14,74.428,3.082,,,,Mostly Cloudy
14/11/14,70.906,2.936,,,,Mostly Cloudy
13/11/14,67.123,2.779,,,,Mostly Cloudy
12/11/14,59.297,2.455,,,,Cloudy
11/11/14,30.566,1.266,,,,Cloudy
10/11/14,90.477,3.746,,,,Mostly Cloudy
09/11/14,95.455,3.953,,,,Mostly Cloudy
08/11/14,96.391,3.991,,,,Mostly Cloudy
07/11/14,98.352,4.073,,,,Partly Cloudy
06/11/14,99.63,4.125,,,,Partly Cloudy
05/11/14,104.157,4.313,,,,Partly Cloudy
04/11/14,106.111,4.394,,,,Partly Cloudy
03/11/14,106.297,4.402,,,,Partly Cloudy
02/11/14,100.682,4.169,,,,Partly Cloudy
01/11/14,61.514,2.547,,,,Mostly Cloudy
31/10/14,33.732,1.397,,,,Cloudy
30/10/14,83.837,3.472,,,,Mostly Cloudy
29/10/14,98.445,4.076,,,,Partly Cloudy
28/10/14,98.513,4.079,,,,Partly Cloudy
27/10/14,100.61,4.166,,,,Partly Cloudy
26/10/14,59.672,2.471,,,,Cloudy
25/10/14,99.395,4.116,,,,Partly Cloudy
24/10/14,99.947,4.139,,,,Partly Cloudy
23/10/14,99.324,4.113,,,,Partly Cloudy
22/10/14,104.304,4.319,,,,Partly Cloudy
21/10/14,103.413,4.282,,,,Partly Cloudy
20/10/14,89.397,3.702,,,,Mostly Cloudy
19/10/14,103.649,4.292,,,,Partly Cloudy
18/10/14,88.89,3.681,,,,Mostly Cloudy
17/10/14,82.529,3.417,,,,Mostly Cloudy
16/10/14,100.982,4.181,,,,Partly Cloudy
15/10/14,74.435,3.082,,,,Mostly Cloudy
14/10/14,108.426,4.49,,,,Partly Cloudy
13/10/14,111.909,4.634,,,,Partly Cloudy
12/10/14,100.729,4.171,,,,Partly Cloudy
11/10/14,113.554,4.702,,,,Partly Cloudy
10/10/14,113.141,4.685,,,,Partly Cloudy
09/10/14,113.862,4.715,,,,Partly Cloudy
08/10/14,92.895,3.847,,,,Mostly Cloudy
07/10/14,52.97,2.193,,,,Cloudy
06/10/14,94.456,3.911,,,,Mostly Cloudy
05/10/14,118.604,4.911,,,,Partly Cloudy
04/10/14,120.686,4.997,,,,Partly Cloudy
03/10/14,121.187,5.018,,,,Fine
02/10/14,120.485,4.989,,,,Partly Cloudy
01/10/14,121.313,5.023,,,,Fine
30/09/14,123.379,5.109,,,,Fine
29/09/14,125.278,5.187,,,,Fine
28/09/14,107.749,4.462,,,,Partly Cloudy
27/09/14,120.821,5.003,,,,Fine
26/09/14,122.821,5.086,,,,Fine
25/09/14,122.381,5.068,,,,Fine
24/09/14,123.44,5.111,,,,Fine
23/09/14,128.021,5.301,,,,Fine
22/09/14,123.829,5.127,,,,Fine
21/09/14,128.048,5.302,,,,Fine
20/09/14,112.184,4.645,,,,Partly Cloudy
19/09/14,113.895,4.716,,,,Partly Cloudy
18/09/14,132.263,5.477,,,,Fine
17/09/14,125.249,5.186,,,,Fine
16/09/14,93.278,3.862,,,,Mostly Cloudy
15/09/14,119.358,4.942,,,,Partly Cloudy
14/09/14,103.416,4.282,,,,Partly Cloudy
13/09/14,122.49,5.072,,,,Fine
12/09/14,125.43,5.194,,,,Fine
11/09/14,125.479,5.196,,,,Fine
10/09/14,126.067,5.22,,,,Fine
09/09/14,127.397,5.275,,,,Fine
08/09/14,124.246,5.145,,,,Fine
07/09/14,106.701,4.418,,,,Partly Cloudy
06/09/14,125.556,5.199,,,,Fine
05/09/14,131.53,5.446,,,,Fine
04/09/14,127.24,5.269,,,,Fine
03/09/14,135.088,5.594,,,,Fine
02/09/14,136.515,5.653,,,,Fine
01/09/14,139.159,5.762,,,,Fine
31/08/14,136.179,5.639,,,,Fine
30/08/14,136.084,5.635,,,,Fine
29/08/14,137.364,5.688,,,,Fine
28/08/14,137.604,5.698,,,,Fine
27/08/14,136.079,5.635,,,,Fine
26/08/14,138.069,5.717,,,,Fine
25/08/14,132.742,5.497,,,,Fine
24/08/14,136.492,5.652,,,,Fine
23/08/14,144.093,5.967,,,,Fine
22/08/14,141.309,5.851,,,,Fine
21/08/14,131.622,5.45,,,,Fine
20/08/14,109.989,4.554,,,,Partly Cloudy
19/08/14,142.969,5.92,,,,Fine
18/08/14,138.736,5.745,,,,Fine
17/08/14,140.232,5.807,,,,Fine
16/08/14,141.931,5.877,,,,Fine
15/08/14,139.912,5.793,,,,Fine
14/08/14,146.23,6.055,,,,Fine
13/08/14,138.786,5.747,,,,Fine
12/08/14,140.888,5.834,,,,Fine
11/08/14,120.329,4.983,,,,Partly Cloudy
10/08/14,143.769,5.953,,,,Fine
09/08/14,146.923,6.084,,,,Fine
08/08/14,129.439,5.36,,,,Fine
07/08/14,144.428,5.98,,,,Fine
06/08/14,153.296,6.348,,,,Fine
05/08/14,152.109,6.299,,,,Fine
04/08/14,146.327,6.059,,,,Fine
03/08/14,84.066,3.481,,,,Mostly Cloudy
02/08/14,31.018,1.284,,,,Cloudy
01/08/14,138.983,5.755,,,,Fine
31/07/14,135.597,5.615,,,,Not Sure
30/07/14,139.818,5.79,,,,Not Sure
29/07/14,140.105,5.801,,,,Not Sure
28/07/14,144.785,5.995,,,,Not Sure
27/07/14,89.526,3.707,,,,Not Sure
26/07/14,122.87,5.088,,,,Not Sure
25/07/14,99.618,4.125,,,,Not Sure
24/07/14,136.712,5.661,,,,Not Sure
23/07/14,142.474,5.9,,,,Not Sure
22/07/14,142.912,5.918,,,,Not Sure
21/07/14,144.694,5.991,,,,Not Sure
